"|","time","accelerations__z","accelerations__y","accelerations__x","rotation__gamma","rotation__alpha","rotation__beta","uuid","location__longitude","location__latitude"
"-Jlfyeb-EZp3fhQ-RNE8","1427740731972","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgLZtraq94fZpGD1Av","1427746998525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgNDuB00y40t7awmUn","1427747432889","7.365761756896973","6.7043633460998535","-0.6572083830833435","-0.05193164199590683","0.10785802453756332","-0.14247912168502808","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKj2-LvnLtzeXIE8D","1427746777925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgLlLjMA3xuCT4IoNf","1427747049525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlfys1OuH3S85Tj0B9V","1427740786973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNycEiJh-GgvfNBEL","1427747628366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgH5XH03T9eswb8ILa","1427745826016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgM2J-N0Z6tu3E23oA","1427747123077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVtrk7o4ZcWI7zdDS","1427749705860","9.05487060546875","12.146384239196777","3.4129345417022705","0.09933590888977051","0.10040117800235748","-0.001597896683961153","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgO3iqx6Vhw9RbpBcr","1427747653366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTfrwQFUK2iSbt5I8","1427749125132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgVd-wAoatZvFGhTCn","1427749636818","10.948684692382812","5.913678169250488","-1.6974890232086182","-0.7725830674171448","-0.3635214865207672","-0.5635249018669128","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfxbxhMp_U22gaPsg2","1427740458993","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgMGhsqTITRKIoCSxW","1427747182077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgHEo1OM08TRlN9489","1427745864016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgVDtFOotqqQlDcrs_","1427749529835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfxWqlpKPsohC8Ro4c","1427740433973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-Jlfx-tPG2cd1wBTnmhD","1427740298974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgO2zzgHnnu8SN3lif","1427747650366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgNHoWLM2qh8D-F0j6","1427747448814","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlb5jv2WpVfBK4168wM","1427658963812","5.078700542449951","-0.7380126714706421","8.849568367004395","-0.3073287904262543","0.11105381697416306","-0.13102753460407257","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532701","47.472708"
"-JlfygJPPubuWuG6Y8kS","1427740738974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgSwVg48PTeZtdtUdO","1427748931132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgME1-muMJ5ynIqAmw","1427747171077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfxQkAq-kvzy4PDrxN","1427740408975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgVcWeKm-I-ilZXE-Z","1427749634817","3.207631826400757","3.9234981536865234","-0.30286651849746704","-0.5539374947547913","0.2585929334163666","0.1858886480331421","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgH-uu4Vg9_k0F_QkD","1427745803016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgNG4M8LTVW9Mk9RY7","1427747441814","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgND0vI_xfUTwUCb9c","1427747429279","6.711545944213867","7.286752700805664","-1.3760673999786377","-0.1757686287164688","0.04926848039031029","-0.29640984535217285","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlfy6S0UPgzNvtt7IAG","1427740587973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNqZbMLc_dn6dkkux","1427747595366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzMldcrB3geRrQEH0","1427740916973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKrLFDiERa9r6ydFL","1427746811925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWWtXRhoTCZTAlsgx","1427749869835","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgH9fuI4_7kqQqsM1f","1427745843016","6.209362030029297","2.6629507541656494","4.462193489074707","0.3893541693687439","-1.5390408039093018","-2.7340011596679688","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfy0a2jr093g0aPi2k","1427740563975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHfmWo4qn8dRBuclP","1427745978602","8.012195587158203","4.99669885635376","-0.06224924325942993","-0.08309062570333481","0.05566006898880005","-0.11185276508331299","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgW-D_Zfyi2Ai8klMe","1427749731900","7.494450092315674","7.2556281089782715","-0.40940847992897034","-0.08735168725252151","-0.12064120173454285","-0.07483483105897903","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgVxXN-3xObfLeWgpo","1427749720882","15.360000610351562","1.6861165761947632","-5.10264253616333","-0.4066646993160248","-0.8764463067054749","-0.6575344800949097","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgVw3X2fbI0rwa8XgP","1427749714874","3.3249475955963135","3.4338839054107666","0.5662286877632141","0.6098638772964478","0.5419532656669617","-0.1443433314561844","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfxyeX6Yzktf3yfwsK","1427740551974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgK5WFHEwIqMY3TgzX","1427746611925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfxetR9_5t7FGudYlh","1427740471008","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgI6bDN0iXgHSTNlUi","1427746092572","9.272144317626953","5.632359504699707","-0.3190273642539978","-0.04687163606286049","-0.09081379324197769","-0.11265171319246292","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgSkmgyEMEwzzlHZe1","1427748883132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgWLAXHbAs7CoJNtuS","1427749821835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgJzgLtuBZ3Hag6Q3m","1427746583958","-6.163872241973877","6.271012783050537","-7.108983516693115","7.111705303192139","-2.3097596168518066","2.0759341716766357","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWbVu1jAFxFtTkX2F","1427749892835","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgGdy9NvNHQheBk5hf","1427745709016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgMLLkhkiBd1kA2lEK","1427747201077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgK9Ac-EgOZL_Lkfil","1427746626925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlb5kPLiViskSHzLvFE","1427658965815","4.994903087615967","0.49559974670410156","8.40304946899414","-0.008255799300968647","0.09347695857286453","0.12383699417114258","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532778","47.4727087"
"-JlgKuWOP0wdOy1nuEkK","1427746824926","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgL89sVbzzakTlZEV_","1427746884925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVa4BwSKjB0K2zcpr","1427749624805","7.072471618652344","6.264428615570068","1.8166005611419678","0.18216022849082947","0.41784998774528503","-0.16351810097694397","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgLhC6rA3ZKG86fcKF","1427747032525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgHKf05D_AYQH1_62N","1427745888016","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfyOWIgKNkbaeLdXWm","1427740661975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKRUVgSsGWROlYbdz","1427746701925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVeTlxTiHAf5c4XAJ","1427749642826","12.105083465576172","2.7766754627227783","-0.48961424827575684","2.054096221923828","-0.5499427914619446","0.5688512325286865","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgKCLkEIk8oexlZ78R","1427746639925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgIRb-fyhNTZskeqfp","1427746178574","9.235034942626953","2.6665420532226562","-2.5342624187469482","2.984071969985962","0.08388957381248474","1.604554533958435","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgNslESf9CQbJ9gmtu","1427747604366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzK4lhS7qbxwK0r0c","1427740905973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgO11zphZX_UTAiJAe","1427747642366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgIBzdjCZn8jSj9Em1","1427746114603","8.798690795898438","4.404732704162598","-1.1522095203399658","-0.16538231074810028","-0.13821806013584137","-0.08575379103422165","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgHwEnVBeDYU9d5JXE","1427746046014","8.218097686767578","5.858611583709717","-0.5746083855628967","0.0162452831864357","-0.03009372018277645","-0.001597896683961153","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgO-KabUZU4b8JBxNo","1427747635365","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgL06FdglfdgTn-ATu","1427746851925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfzypglK6qQafS87kM","1427741076976","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNZ06OgS5PqY_M8uk","1427747519366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgX9iHYJviDMQsOs-2","1427750037051","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgXD4ew-iREUHEHMa7","1427750050835","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-Jlfy05mQD98v0Irrehq","1427740561974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgLoWr80Gmfqe1BJJC","1427747062525","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgTDoYGJS82iyTqBD6","1427749006132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgOGubLSkulXQ7W2ti","1427747707366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgW2tCB4XQ2riZGyrL","1427749746918","9.619902610778809","5.237914562225342","3.911526918411255","-0.2918824553489685","-0.2612560987472534","-0.5273059010505676","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgNC2Hw9GCENXUU9aW","1427747425266","15.398906707763672","3.4542346000671387","-1.335964560508728","-0.2655171751976013","-1.5832493305206299","-0.1275654137134552","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgM31sQb1Bo8Fd2Hvo","1427747126077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlfzya1-Gm4r22KVsXM","1427741075974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKN_VNqhyDaR3el_B","1427746685925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgUp00C2pq8R6Csru1","1427749423835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgIOv6sSm8drulGBK2","1427746167572","7.429207801818848","6.864774703979492","-1.4233529567718506","-0.01757686398923397","0.011451592668890953","0.23568975925445557","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfy4-lDLcia27IvlO0","1427740577973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfzMHOxQkLK1WMS_Cb","1427740914973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHXFaVMgFT3SS2ice","1427745939572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgNaCjfRVHYKBrg15o","1427747528366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTVsmt97Pji3ien9y","1427749080131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgI0cB3TiszVgSvq3U","1427746068054","9.109338760375977","5.075109004974365","-1.169567584991455","0.22397185862064362","-0.021571604534983635","0.05832323059439659","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgHZSDrvN3A_tBbQZs","1427745948572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlb2KgYcTlq523HIPOP","1427658068781","","","","","","","28056e79-18e4-4934-bffb-3fe0669e9849","19.0533571","47.4726882"
"-JlgVclJInuyPPhJ0COa","1427749635818","6.959944248199463","5.052962779998779","-2.358887195587158","-0.4671184718608856","-0.1786981076002121","-0.3296993374824524","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfxN_16hbKf1Pd78s9","1427740395974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgNNI6SgyzowIcVApi","1427747471366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgSlGwDvzpQRpKhySP","1427748885132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgWY6e6AP90_nePPBo","1427749874835","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgI75UHcdXdB0SrblX","1427746094573","9.520543098449707","4.8931498527526855","-2.0416555404663086","0.024767398834228516","-0.09454222023487091","-0.062317971140146255","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgKICktcX7L-XxZtl4","1427746663925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
